source,ensembl,uniprot,taxon,prefname
EFO_0000713,ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
EFO_0000713,ENSG00000145888,http://purl.uniprot.org/uniprot/P23415,http://purl.uniprot.org/taxonomy/9606,Glycine receptor subunit alpha-1
EFO_0000713,ENSG00000161509,http://purl.uniprot.org/uniprot/Q14957,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2C"
EFO_0000713,ENSG00000196262,http://purl.uniprot.org/uniprot/P62937,http://purl.uniprot.org/taxonomy/9606,Peptidyl-prolyl cis-trans isomerase A
HP_0009816,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
HP_0010865,ENSG00000102468,http://purl.uniprot.org/uniprot/P28223,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 2A
HP_0010865,ENSG00000139287,http://purl.uniprot.org/uniprot/Q8IWU9,http://purl.uniprot.org/taxonomy/9606,Tryptophan 5-hydroxylase 2
HP_0010865,ENSG00000147246,http://purl.uniprot.org/uniprot/P28335,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 2C
HP_0010865,ENSG00000149295,http://purl.uniprot.org/uniprot/P14416,http://purl.uniprot.org/taxonomy/9606,D(2) dopamine receptor
HP_0010865,ENSG00000103546,http://purl.uniprot.org/uniprot/P23975,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent noradrenaline transporter
HP_0010865,ENSG00000112294,http://purl.uniprot.org/uniprot/P51649,http://purl.uniprot.org/taxonomy/9606,"Succinate-semialdehyde dehydrogenase, mitochondrial"
HP_0012042,ENSG00000077238,http://purl.uniprot.org/uniprot/P24394,http://purl.uniprot.org/taxonomy/9606,Interleukin-4 receptor subunit alpha
MONDO_0008597,ENSG00000164692,http://purl.uniprot.org/uniprot/P08123,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-2(I) chain
MONDO_0008597,ENSG00000197122,http://purl.uniprot.org/uniprot/P12931,http://purl.uniprot.org/taxonomy/9606,Proto-oncogene tyrosine-protein kinase Src
MONDO_0008597,ENSG00000120659,http://purl.uniprot.org/uniprot/O14788,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor ligand superfamily member 11
MONDO_0008597,ENSG00000108821,http://purl.uniprot.org/uniprot/P02452,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(I) chain
MONDO_0008597,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
MONDO_0008597,ENSG00000139219,http://purl.uniprot.org/uniprot/P02458,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(II) chain
MONDO_0008597,ENSG00000000938,http://purl.uniprot.org/uniprot/P09769,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase Fgr
MONDO_0044784,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
MONDO_0044784,ENSG00000177455,http://purl.uniprot.org/uniprot/P15391,http://purl.uniprot.org/taxonomy/9606,B-lymphocyte antigen CD19
MONDO_0044784,ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
MONDO_0044784,ENSG00000025708,http://purl.uniprot.org/uniprot/P19971,http://purl.uniprot.org/taxonomy/9606,Thymidine phosphorylase
MONDO_0044784,ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
MONDO_0054781,ENSG00000006071,http://purl.uniprot.org/uniprot/Q09428,http://purl.uniprot.org/taxonomy/9606,ATP-binding cassette sub-family C member 8
MONDO_0054781,ENSG00000171105,http://purl.uniprot.org/uniprot/P06213,http://purl.uniprot.org/taxonomy/9606,Insulin receptor
MONDO_0054781,ENSG00000069431,http://purl.uniprot.org/uniprot/O60706,http://purl.uniprot.org/taxonomy/9606,ATP-binding cassette sub-family C member 9
MONDO_0054781,ENSG00000081052,http://purl.uniprot.org/uniprot/P53420,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-4(IV) chain
MONDO_0054781,ENSG00000157388,http://purl.uniprot.org/uniprot/Q01668,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1D
MONDO_0054781,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
MONDO_0054781,ENSG00000198216,http://purl.uniprot.org/uniprot/Q15878,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent R-type calcium channel subunit alpha-1E
MONDO_0054781,ENSG00000140675,http://purl.uniprot.org/uniprot/P31639,http://purl.uniprot.org/taxonomy/9606,Sodium/glucose cotransporter 2
MONDO_0054781,ENSG00000150594,http://purl.uniprot.org/uniprot/P08913,http://purl.uniprot.org/taxonomy/9606,Alpha-2A adrenergic receptor
MONDO_0054781,ENSG00000158445,http://purl.uniprot.org/uniprot/Q14721,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily B member 1
MONDO_0054781,ENSG00000169031,http://purl.uniprot.org/uniprot/Q01955,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-3(IV) chain
MONDO_0054781,ENSG00000116678,http://purl.uniprot.org/uniprot/P48357,http://purl.uniprot.org/taxonomy/9606,Leptin receptor
MONDO_0054781,ENSG00000126895,http://purl.uniprot.org/uniprot/P30518,http://purl.uniprot.org/taxonomy/9606,Vasopressin V2 receptor
MONDO_0054781,ENSG00000133019,http://purl.uniprot.org/uniprot/P20309,http://purl.uniprot.org/taxonomy/9606,Muscarinic acetylcholine receptor M3
MONDO_0054781,ENSG00000162009,http://purl.uniprot.org/uniprot/P35346,http://purl.uniprot.org/taxonomy/9606,Somatostatin receptor type 5
HP_0002571,ENSG00000112115,http://purl.uniprot.org/uniprot/Q16552,http://purl.uniprot.org/taxonomy/9606,Interleukin-17A
HP_0002571,ENSG00000168539,http://purl.uniprot.org/uniprot/P11229,http://purl.uniprot.org/taxonomy/9606,Muscarinic acetylcholine receptor M1
HP_0002571,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
HP_0002571,ENSG00000164116,http://purl.uniprot.org/uniprot/Q02108,http://purl.uniprot.org/taxonomy/9606,Guanylate cyclase soluble subunit alpha-1
HP_0002571,ENSG00000112038,http://purl.uniprot.org/uniprot/P35372,http://purl.uniprot.org/taxonomy/9606,Mu-type opioid receptor
HP_0002571,ENSG00000157404,http://purl.uniprot.org/uniprot/P10721,http://purl.uniprot.org/taxonomy/9606,Mast/stem cell growth factor receptor Kit
HP_0002571,ENSG00000087085,http://purl.uniprot.org/uniprot/P22303,http://purl.uniprot.org/taxonomy/9606,Acetylcholinesterase
HP_0002571,ENSG00000110944,http://purl.uniprot.org/uniprot/Q9NPF7,http://purl.uniprot.org/taxonomy/9606,Interleukin-23 subunit alpha
HP_0002571,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
HP_0002571,ENSG00000188778,http://purl.uniprot.org/uniprot/P13945,http://purl.uniprot.org/taxonomy/9606,Beta-3 adrenergic receptor
HP_0002571,ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
HP_0002571,ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
HP_0002571,ENSG00000133019,http://purl.uniprot.org/uniprot/P20309,http://purl.uniprot.org/taxonomy/9606,Muscarinic acetylcholine receptor M3
HP_0002571,ENSG00000181072,http://purl.uniprot.org/uniprot/P08172,http://purl.uniprot.org/taxonomy/9606,Muscarinic acetylcholine receptor M2
HP_0002571,ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
HP_0004308,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
HP_0004308,ENSG00000163485,http://purl.uniprot.org/uniprot/P30542,http://purl.uniprot.org/taxonomy/9606,Adenosine receptor A1
HP_0004308,ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
HP_0004308,ENSG00000112038,http://purl.uniprot.org/uniprot/P35372,http://purl.uniprot.org/taxonomy/9606,Mu-type opioid receptor
HP_0004308,ENSG00000151067,http://purl.uniprot.org/uniprot/Q13936,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1C
HP_0004308,ENSG00000157388,http://purl.uniprot.org/uniprot/Q01668,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1D
HP_0004308,ENSG00000055118,http://purl.uniprot.org/uniprot/Q12809,http://purl.uniprot.org/taxonomy/9606,Voltage-gated inwardly rectifying potassium channel KCNH2
HP_0004308,ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
HP_0004308,ENSG00000196549,http://purl.uniprot.org/uniprot/P08473,http://purl.uniprot.org/taxonomy/9606,Neprilysin
HP_0004308,ENSG00000138622,http://purl.uniprot.org/uniprot/Q9Y3Q4,http://purl.uniprot.org/taxonomy/9606,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4
HP_0004308,ENSG00000123700,http://purl.uniprot.org/uniprot/P63252,http://purl.uniprot.org/taxonomy/9606,Inward rectifier potassium channel 2
HP_0004308,ENSG00000102001,http://purl.uniprot.org/uniprot/O60840,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1F
HP_0004308,ENSG00000043591,http://purl.uniprot.org/uniprot/P08588,http://purl.uniprot.org/taxonomy/9606,Beta-1 adrenergic receptor
HP_0004308,ENSG00000160868,http://purl.uniprot.org/uniprot/P08684,http://purl.uniprot.org/taxonomy/9606,Cytochrome P450 3A4
HP_0004308,ENSG00000159640,http://purl.uniprot.org/uniprot/P12821,http://purl.uniprot.org/taxonomy/9606,Angiotensin-converting enzyme
HP_0004308,ENSG00000177301,http://purl.uniprot.org/uniprot/P16389,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily A member 2
HP_0004308,ENSG00000151623,http://purl.uniprot.org/uniprot/P08235,http://purl.uniprot.org/taxonomy/9606,Mineralocorticoid receptor
HP_0004308,ENSG00000081248,http://purl.uniprot.org/uniprot/Q13698,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1S
HP_0012390,ENSG00000123201,,,
HP_0012390,ENSG00000151067,http://purl.uniprot.org/uniprot/Q13936,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1C
HP_0012390,ENSG00000157388,http://purl.uniprot.org/uniprot/Q01668,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1D
HP_0012390,ENSG00000061918,http://purl.uniprot.org/uniprot/Q02153,http://purl.uniprot.org/taxonomy/9606,Guanylate cyclase soluble subunit beta-1
HP_0012390,ENSG00000102001,http://purl.uniprot.org/uniprot/O60840,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1F
HP_0012390,ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
HP_0012390,ENSG00000081248,http://purl.uniprot.org/uniprot/Q13698,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1S
HP_0012410,ENSG00000187266,http://purl.uniprot.org/uniprot/P19235,http://purl.uniprot.org/taxonomy/9606,Erythropoietin receptor
HP_0012410,ENSG00000134460,http://purl.uniprot.org/uniprot/P01589,http://purl.uniprot.org/taxonomy/9606,Interleukin-2 receptor subunit alpha
HP_0012410,ENSG00000119535,http://purl.uniprot.org/uniprot/Q99062,http://purl.uniprot.org/taxonomy/9606,Granulocyte colony-stimulating factor receptor
HP_0012410,ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
HP_0100727,ENSG00000106628,http://purl.uniprot.org/uniprot/P49005,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 2
HP_0100727,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
HP_0100727,ENSG00000100479,http://purl.uniprot.org/uniprot/P56282,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 2
HP_0100727,ENSG00000146143,http://purl.uniprot.org/uniprot/P49643,http://purl.uniprot.org/taxonomy/9606,DNA primase large subunit
HP_0100727,ENSG00000077514,http://purl.uniprot.org/uniprot/Q15054,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 3
HP_0100727,ENSG00000167325,http://purl.uniprot.org/uniprot/P23921,http://purl.uniprot.org/taxonomy/9606,Ribonucleoside-diphosphate reductase large subunit
HP_0100727,ENSG00000148229,http://purl.uniprot.org/uniprot/Q9NRF9,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon subunit 3
HP_0100727,ENSG00000171094,http://purl.uniprot.org/uniprot/Q9UM73,http://purl.uniprot.org/taxonomy/9606,ALK tyrosine kinase receptor
HP_0100727,ENSG00000177084,http://purl.uniprot.org/uniprot/Q07864,http://purl.uniprot.org/taxonomy/9606,DNA polymerase epsilon catalytic subunit A
HP_0100727,ENSG00000120949,http://purl.uniprot.org/uniprot/P28908,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor receptor superfamily member 8
HP_0100727,ENSG00000125538,http://purl.uniprot.org/uniprot/P01584,http://purl.uniprot.org/taxonomy/9606,Interleukin-1 beta
HP_0100727,ENSG00000169442,http://purl.uniprot.org/uniprot/P31358,http://purl.uniprot.org/taxonomy/9606,CAMPATH-1 antigen
HP_0100727,ENSG00000175482,http://purl.uniprot.org/uniprot/Q9HCU8,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta subunit 4
HP_0100727,ENSG00000062822,http://purl.uniprot.org/uniprot/P28340,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta catalytic subunit
HP_0100727,ENSG00000101868,http://purl.uniprot.org/uniprot/P09884,http://purl.uniprot.org/taxonomy/9606,DNA polymerase alpha catalytic subunit
HP_0100727,ENSG00000198056,http://purl.uniprot.org/uniprot/P49642,http://purl.uniprot.org/taxonomy/9606,DNA primase small subunit
HP_0100727,ENSG00000014138,http://purl.uniprot.org/uniprot/Q14181,http://purl.uniprot.org/taxonomy/9606,DNA polymerase alpha subunit B
HP_0100727,ENSG00000157764,http://purl.uniprot.org/uniprot/P15056,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase B-raf
MONDO_0009619,ENSG00000077782,http://purl.uniprot.org/uniprot/P11362,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 1
MONDO_0009619,ENSG00000066468,http://purl.uniprot.org/uniprot/P21802,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 2
MONDO_0009619,ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
MONDO_0009619,ENSG00000060718,http://purl.uniprot.org/uniprot/P12107,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(XI) chain
MONDO_0009619,ENSG00000139219,http://purl.uniprot.org/uniprot/P02458,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(II) chain
MONDO_0011377,ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
MONDO_0011377,ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
MONDO_0011377,ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
MONDO_0015003,ENSG00000182389,http://purl.uniprot.org/uniprot/O00305,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit beta-4
MONDO_0015003,ENSG00000141837,http://purl.uniprot.org/uniprot/O00555,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
MONDO_0015003,ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
MONDO_0015003,ENSG00000164794,http://purl.uniprot.org/uniprot/Q6PIU1,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily V member 1
MONDO_0015003,ENSG00000196876,http://purl.uniprot.org/uniprot/Q9UQD0,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 8 subunit alpha
MONDO_0015003,ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
MONDO_0015003,ENSG00000111262,http://purl.uniprot.org/uniprot/Q09470,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily A member 1
MONDO_0015003,ENSG00000166862,http://purl.uniprot.org/uniprot/Q9Y698,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent calcium channel gamma-2 subunit
MONDO_0015003,ENSG00000105409,http://purl.uniprot.org/uniprot/P13637,http://purl.uniprot.org/taxonomy/9606,Sodium/potassium-transporting ATPase subunit alpha-3
MONDO_0015003,ENSG00000145888,http://purl.uniprot.org/uniprot/P23415,http://purl.uniprot.org/taxonomy/9606,Glycine receptor subunit alpha-1
MONDO_0032889,ENSG00000066468,http://purl.uniprot.org/uniprot/P21802,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 2
MONDO_0032889,ENSG00000060718,http://purl.uniprot.org/uniprot/P12107,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(XI) chain
MONDO_0032889,ENSG00000105976,http://purl.uniprot.org/uniprot/P08581,http://purl.uniprot.org/taxonomy/9606,Hepatocyte growth factor receptor
MONDO_0000030,ENSG00000101204,http://purl.uniprot.org/uniprot/P43681,http://purl.uniprot.org/taxonomy/9606,Neuronal acetylcholine receptor subunit alpha-4
MONDO_0030060,ENSG00000022355,http://purl.uniprot.org/uniprot/P14867,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-1
MONDO_0030060,ENSG00000166206,http://purl.uniprot.org/uniprot/P28472,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-3
MONDO_0030060,ENSG00000182389,http://purl.uniprot.org/uniprot/O00305,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit beta-4
MONDO_0030060,ENSG00000120251,http://purl.uniprot.org/uniprot/P42262,http://purl.uniprot.org/taxonomy/9606,Glutamate receptor 2
MONDO_0030060,ENSG00000141837,http://purl.uniprot.org/uniprot/O00555,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
MONDO_0030060,ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
MONDO_0030060,ENSG00000196876,http://purl.uniprot.org/uniprot/Q9UQD0,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 8 subunit alpha
MONDO_0030060,ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
MONDO_0030060,ENSG00000133731,http://purl.uniprot.org/uniprot/P29218,http://purl.uniprot.org/taxonomy/9606,Inositol monophosphatase 1
MONDO_0030060,ENSG00000007402,http://purl.uniprot.org/uniprot/Q9NY47,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent calcium channel subunit alpha-2/delta-2
MONDO_0030060,ENSG00000166862,http://purl.uniprot.org/uniprot/Q9Y698,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent calcium channel gamma-2 subunit
MONDO_0030060,ENSG00000105409,http://purl.uniprot.org/uniprot/P13637,http://purl.uniprot.org/taxonomy/9606,Sodium/potassium-transporting ATPase subunit alpha-3
EFO_0001675,ENSG00000112115,http://purl.uniprot.org/uniprot/Q16552,http://purl.uniprot.org/taxonomy/9606,Interleukin-17A
EFO_0001675,ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
EFO_0001675,ENSG00000160791,http://purl.uniprot.org/uniprot/P51681,http://purl.uniprot.org/taxonomy/9606,C-C chemokine receptor type 5
EFO_0001675,ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
EFO_0001675,ENSG00000111537,http://purl.uniprot.org/uniprot/P01579,http://purl.uniprot.org/taxonomy/9606,Interferon gamma
HP_0000327,ENSG00000060718,http://purl.uniprot.org/uniprot/P12107,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(XI) chain
HP_0006789,ENSG00000212907,http://purl.uniprot.org/uniprot/P03901,http://purl.uniprot.org/taxonomy/9606,NADH-ubiquinone oxidoreductase chain 4L
HP_0006789,ENSG00000198888,http://purl.uniprot.org/uniprot/P03886,http://purl.uniprot.org/taxonomy/9606,NADH-ubiquinone oxidoreductase chain 1
HP_0006789,ENSG00000198840,http://purl.uniprot.org/uniprot/P03897,http://purl.uniprot.org/taxonomy/9606,NADH-ubiquinone oxidoreductase chain 3
HP_0006789,ENSG00000198763,http://purl.uniprot.org/uniprot/P03891,http://purl.uniprot.org/taxonomy/9606,NADH-ubiquinone oxidoreductase chain 2
HP_0030834,ENSG00000022355,http://purl.uniprot.org/uniprot/P14867,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-1
HP_0030834,ENSG00000113327,http://purl.uniprot.org/uniprot/P18507,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-2
HP_0030834,ENSG00000073756,http://purl.uniprot.org/uniprot/P35354,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 2
HP_0030834,ENSG00000145864,http://purl.uniprot.org/uniprot/P47870,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-2
HP_0030834,ENSG00000166206,http://purl.uniprot.org/uniprot/P28472,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-3
HP_0030834,ENSG00000168356,http://purl.uniprot.org/uniprot/Q9UI33,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 11 subunit alpha
HP_0030834,ENSG00000268089,http://purl.uniprot.org/uniprot/Q9UN88,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit theta
HP_0030834,ENSG00000011677,http://purl.uniprot.org/uniprot/P34903,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-3
HP_0030834,ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
HP_0030834,ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
HP_0030834,ENSG00000112038,http://purl.uniprot.org/uniprot/P35372,http://purl.uniprot.org/taxonomy/9606,Mu-type opioid receptor
HP_0030834,ENSG00000184160,http://purl.uniprot.org/uniprot/P18825,http://purl.uniprot.org/taxonomy/9606,Alpha-2C adrenergic receptor
HP_0030834,ENSG00000103546,http://purl.uniprot.org/uniprot/P23975,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent noradrenaline transporter
HP_0030834,ENSG00000108576,http://purl.uniprot.org/uniprot/P31645,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent serotonin transporter
HP_0030834,ENSG00000145863,http://purl.uniprot.org/uniprot/Q16445,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-6
HP_0030834,ENSG00000196876,http://purl.uniprot.org/uniprot/Q9UQD0,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 8 subunit alpha
HP_0030834,ENSG00000185313,http://purl.uniprot.org/uniprot/Q9Y5Y9,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 10 subunit alpha
HP_0030834,ENSG00000136531,http://purl.uniprot.org/uniprot/Q99250,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 2 subunit alpha
HP_0030834,ENSG00000187730,http://purl.uniprot.org/uniprot/O14764,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit delta
HP_0030834,ENSG00000150594,http://purl.uniprot.org/uniprot/P08913,http://purl.uniprot.org/taxonomy/9606,Alpha-2A adrenergic receptor
HP_0030834,ENSG00000163288,http://purl.uniprot.org/uniprot/P18505,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-1
HP_0030834,ENSG00000186297,http://purl.uniprot.org/uniprot/P31644,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-5
HP_0030834,ENSG00000102287,http://purl.uniprot.org/uniprot/P78334,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit epsilon
HP_0030834,ENSG00000109158,http://purl.uniprot.org/uniprot/P48169,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-4
HP_0030834,ENSG00000151834,http://purl.uniprot.org/uniprot/P47869,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-2
HP_0030834,ENSG00000182256,http://purl.uniprot.org/uniprot/Q99928,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-3
HP_0030834,ENSG00000274286,http://purl.uniprot.org/uniprot/P18089,http://purl.uniprot.org/taxonomy/9606,Alpha-2B adrenergic receptor
HP_0030834,ENSG00000163285,http://purl.uniprot.org/uniprot/Q8N1C3,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-1
HP_0030834,ENSG00000043591,http://purl.uniprot.org/uniprot/P08588,http://purl.uniprot.org/taxonomy/9606,Beta-1 adrenergic receptor
HP_0030834,ENSG00000094755,http://purl.uniprot.org/uniprot/O00591,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit pi
HP_0030834,ENSG00000153253,http://purl.uniprot.org/uniprot/Q9NY46,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 3 subunit alpha
HP_0030834,ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
HP_0030834,ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
HP_0030834,ENSG00000132639,http://purl.uniprot.org/uniprot/P60880,http://purl.uniprot.org/taxonomy/9606,Synaptosomal-associated protein 25
HP_0030834,ENSG00000136546,http://purl.uniprot.org/uniprot/Q01118,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 7 subunit alpha
HP_0030834,ENSG00000169252,http://purl.uniprot.org/uniprot/P07550,http://purl.uniprot.org/taxonomy/9606,Beta-2 adrenergic receptor
